"source_uri","embedding_text"
"docs_key://automation/me_c_mk2/alarms/GROUP-N0-SPCU.html","Alarm GROUP-N0-SPCU



GROUP: Net A not connected to SPCU.

Alarm GROUP-N0-SPCU
===================

GROUP: Net A not connected to SPCU.

Description
-----------

SPCU not connected to network A  
  
This group alarm is raised because both EICU A and EICU B report, that the SPCU Controller is disconnected from network A. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Cable failure.  
- SPCU Controller failure.  
- Network failure.

Effect
------

If network A is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network A is the only failing network, check:  
- SPCU Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/ACU1-573-12.html","Alarm ACU1-573-12, ACU2-573-12, ACU3-573-12



ACU\* / Advanced Liner Wall Monitoring / CCU12-Unstable Liner Wall Temp.

Alarm ACU1-573-12, ACU2-573-12, ACU3-573-12
===========================================

CCU12-Unstable Liner Wall Temp.

Description
-----------

LWM - Unstable liner surface temperatures.

Cause
-----

- Possible scuffing indication.

Effect
------

- Extensive Cylinder Liner Wear.

Suggested actions
-----------------

- Increase cylinder oil feed-rate.  
- Decrease Pmax for the unit in question.  
- Reduce chief index limit on specific cylinder in relation to actual engine load.  
- Perform drain oil analysis, all units.  
- Perform piston ring inspection at first opportunity."
"docs_key://automation/me_c_mk2/alarms/ACU1-0510.html","Alarm ACU1-0510, ACU2-0510, ACU3-0510



ACU\* / Blower Ctrl. 4 / Blower 4 Ctrl Failed.

Alarm ACU1-0510, ACU2-0510, ACU3-0510
=====================================

Blower 4 Ctrl Failed.

Description
-----------

Electric motor cannot be controlled by the engine control system.

Cause
-----

- Electric motor switchboard is off or manually set to 'Local', or  
- Electric motor switch board failure, or  
- Switchboard feedback failure, or  
- Cabling failure.

Effect
------

If the failure is in the feedback part only: No effect  
Else: No ECS control of electric motor.

Suggested actions
-----------------

1. Check that the operation control switch at the switchboard is set to ''Remote'  
2. Check switchboard, main breaker and overcurrent protection relay  
3. Check cabling  
  
If all is OK: Set switch to 'Off' and wait a few seconds.   
Reset switch to ''Remote'."
"docs_key://automation/me_c_mk2/alarms/GROUP-NA-SACU1.html","Alarm GROUP-NA-SACU1



GROUP: SACU1 not available.

Alarm GROUP-NA-SACU1
====================

GROUP: SACU1 not available.

Description
-----------

SACU1 Controller not available on any network.

Cause
-----

- SACU1 Controller restarting after power off/on.  
- SACU1 Controller power is off.  
- SACU1 Controller failure.  
- Both networks are disconnected or failing.

Effect
------

During dual fuel operation:  
- Dual fuel shutdown  
- Engine operation on fuel oil  
  
During fuel oil operation:  
- Dual fuel operation unavailable.

Suggested actions
-----------------

- SACU1 Controller power   
- SACU1 Controller mode (LED is green)  
- Network cabling   
  
If the problem persists: Replace failing SACU1 Controller."
"docs_key://automation/me_c_mk2/alarms/ACU3-8056-304.html","Alarm ACU3-8056-304



ACU / I/O Configuration / Ch33,8056-3,CR Pressure (bar) / Suprv. Ch33,8056-3,CR Pressure (bar.

Alarm ACU3-8056-304
===================

Suprv. Ch33,8056-3,CR Pressure (bar.

Description
-----------

Channel input is out of range.

Cause
-----

- Cabling failure, or  
- Sensor failure, or  
- Supervision resistor across the switch is missing, or  
- ACU3 Controller input channel failure  
- Converter Failure.

Effect
------

CR Pressure Ctrl from this ACU3 Controller not possible.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor  
- Supervision resistor   
- ACU3 Controller input channel: 'Maintenance' -> 'System View I/O Test'  
  
If the problem persists: Replace ACU3 Controller."
"docs_key://automation/me_c_mk2/alarms/ACU1-8501-A04.html","Alarm ACU1-8501-A04



ACU / I/O Configuration / Ch37,8501-A,Start Air Press. (bar) / Suprv. Ch37,8501-A,Start Air Press.

Alarm ACU1-8501-A04
===================

Suprv. Ch37,8501-A,Start Air Press.

Description
-----------

Sensor signal is out of range.

Cause
-----

- Cabling failure, or  
- Sensor failure, or  
- Supervision resistor across the switch is missing, or   
- ACU1 Controller input channel failure.

Effect
------

Reduced system performance.  
Reduced supervision.  
  
NOTE   
Never ignore this alarm. Safety critical issues may arise.

Suggested actions
-----------------

Check:  
- Cabling  
- Sensor  
- Supervision resistor   
- ACU1 Controller input channel: 'Maintenance' -> 'System View I/O Test'  
  
If the problem persists: Replace ACU1 Controller."
"docs_key://automation/me_c_mk2/alarms/GROUP-NA-SPSU.html","Alarm GROUP-NA-SPSU



GROUP: SPSU not available.

Alarm GROUP-NA-SPSU
===================

GROUP: SPSU not available.

Description
-----------

SPSU not available on any network  
  
This group alarm is raised because the SPSU is disconnected from both network A and B. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- SPSU is restarting after power off/on, or  
- SPSU power is off, or  
- SPSU failure, or  
- Both networks are disconnected or failing.

Effect
------

During dual fuel operation:  
- Dual fuel shutdown  
- Engine operation on fuel oil  
  
During fuel oil operation:  
- Dual fuel operation unavailable.

Suggested actions
-----------------

- SPSU power   
- SPSU mode (LED is green)  
- Network cabling   
  
If the problem persists: Replace failing SPSU."
"docs_key://automation/me_c_mk2/alarms/GROUP-AR-SPSU.html","Alarm GROUP-AR-SPSU



GROUP: SPSU not in Normal mode.

Alarm GROUP-AR-SPSU
===================

GROUP: SPSU not in Normal mode.

Description
-----------

SPSU Controller is not in normal operating mode  
  
This group alarm is raised because the SPCU reports, that the SPSU Controller is not running in normal mode (App. Not running on .. ). Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- SPSU Controller is restarting after power off/on.  
- SPSU Controller in test or configuration mode.  
- SPSU Controller failure.

Effect
------

During dual fuel Operation:  
- Dual fuel stop  
- Engine operation on fuel oil  
  
During fuel oil operation:  
- Dual fuel operation unavailable.

Suggested actions
-----------------

Check SPSU Controller mode status.  
  
If in test or configuration mode: Restart in normal mode.  
  
If no mode is visible: Wait for SPSU Controller to finish restart.  
  
If the problem persists: Replace SPSU Controller."
"docs_key://automation/me_c_mk2/alarms/GROUP-IP-CCU8.html","Alarm GROUP-IP-CCU8



GROUP: Illegal fuel plunger movement (CCU8) [SLD].

Alarm GROUP-IP-CCU8
===================

GROUP: Illegal fuel plunger movement (CCU8) [SLD].

Description
-----------

The fuel plunger has made an illegal movement.   
Risk of untimed fuel injection.  
  
This group alarm is caused by 'No cylinder lubrication', reported by both EICU A and EICU B. To view all alarms in the group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Plunger position sensor or cable failure, or  
- ELFI / FIVA valve failure, or  
- CCU failure.

Effect
------

No fuel injection due to risk of untimed fuel injection.  
  
For FIVA installations:  
- No exhaust valve operation   
- Slowdown is requested.

Suggested actions
-----------------

Check:  
- Fuel plunger position sensor status (Channel 31)  
- Fuel plunger position sensor and cabling.  
  
If the sensor is replaced, go to: 'Maintenance' -> 'Function Test' to recalibrate the sensor.   
  
Reactivate fuel injection. Go to 'Engine' -> 'Status' -> 'Cylinder Value Status' -> 'HCU Status and Reset' to reset failing unit.   
Do not reactivate fuel injection until the cylinder unit is considered to be OK.  
  
Further troubleshooting:   
1. Stop the engine at first opportunity.   
2. Go to: 'Maintenance' -> 'Troubleshooting' -> 'HCU'  
3. Test failing unit's fuel plunger operation  
  
If the problem persists, replace or exchange, one part at a time:   
- Fuel plunger position sensor   
- Fuel plunger sensor cabling   
- ELFI / FIVA valve  
- CCU  
  
NOTE  
Alarm can be overridden by invalidating channel 31 on affected CCU and reactivating fuel injection on 'Maintenance' -> 'System View I/O Test'."
"docs_key://automation/me_c_mk2/alarms/GROUP-IP-CCU10.html","Alarm GROUP-IP-CCU10



GROUP: Illegal fuel plunger movement (CCU10) [SLD].

Alarm GROUP-IP-CCU10
====================

GROUP: Illegal fuel plunger movement (CCU10) [SLD].

Description
-----------

The fuel plunger has made an illegal movement.   
Risk of untimed fuel injection.  
  
This group alarm is caused by 'No cylinder lubrication', reported by both EICU A and EICU B. To view all alarms in the group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Plunger position sensor or cable failure, or  
- ELFI / FIVA valve failure, or  
- CCU failure.

Effect
------

No fuel injection due to risk of untimed fuel injection.  
  
For FIVA installations:  
- No exhaust valve operation   
- Slowdown is requested.

Suggested actions
-----------------

Check:  
- Fuel plunger position sensor status (Channel 31)  
- Fuel plunger position sensor and cabling.  
  
If the sensor is replaced, go to: 'Maintenance' -> 'Function Test' to recalibrate the sensor.   
  
Reactivate fuel injection. Go to 'Engine' -> 'Status' -> 'Cylinder Value Status' -> 'HCU Status and Reset' to reset failing unit.   
Do not reactivate fuel injection until the cylinder unit is considered to be OK.  
  
Further troubleshooting:   
1. Stop the engine at first opportunity.   
2. Go to: 'Maintenance' -> 'Troubleshooting' -> 'HCU'  
3. Test failing unit's fuel plunger operation  
  
If the problem persists, replace or exchange, one part at a time:   
- Fuel plunger position sensor   
- Fuel plunger sensor cabling   
- ELFI / FIVA valve  
- CCU  
  
NOTE  
Alarm can be overridden by invalidating channel 31 on affected CCU and reactivating fuel injection on 'Maintenance' -> 'System View I/O Test'."
"docs_key://automation/me_c_mk2/alarms/GROUP-N1-ECUA.html","Alarm GROUP-N1-ECUA



GROUP: Net B not connected to ECUA.

Alarm GROUP-N1-ECUA
===================

GROUP: Net B not connected to ECUA.

Description
-----------

ECUA Controller not connected to network B  
  
This group alarm is raised because both EICU A and EICU B report, that the ECUA Controller is disconnected from network B. Other alarms in the group are raised as a consequence of this condition. To view all alarms in this group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Cable failure.  
- ECUA Controller failure.  
- Network failure.

Effect
------

If network B is the only failing network:  
- No immediate effect on engine operation.  
- Redundancy reduced.

Suggested actions
-----------------

If network B is the only failing network, check:  
- ECUA Controller.  
- Cabling and connectors."
"docs_key://automation/me_c_mk2/alarms/GROUP-IP-CCU9.html","Alarm GROUP-IP-CCU9



GROUP: Illegal fuel plunger movement (CCU9) [SLD].

Alarm GROUP-IP-CCU9
===================

GROUP: Illegal fuel plunger movement (CCU9) [SLD].

Description
-----------

The fuel plunger has made an illegal movement.   
Risk of untimed fuel injection.  
  
This group alarm is caused by 'No cylinder lubrication', reported by both EICU A and EICU B. To view all alarms in the group: Press +/- at the bottom of the MOP screen.

Cause
-----

- Plunger position sensor or cable failure, or  
- ELFI / FIVA valve failure, or  
- CCU failure.

Effect
------

No fuel injection due to risk of untimed fuel injection.  
  
For FIVA installations:  
- No exhaust valve operation   
- Slowdown is requested.

Suggested actions
-----------------

Check:  
- Fuel plunger position sensor status (Channel 31)  
- Fuel plunger position sensor and cabling.  
  
If the sensor is replaced, go to: 'Maintenance' -> 'Function Test' to recalibrate the sensor.   
  
Reactivate fuel injection. Go to 'Engine' -> 'Status' -> 'Cylinder Value Status' -> 'HCU Status and Reset' to reset failing unit.   
Do not reactivate fuel injection until the cylinder unit is considered to be OK.  
  
Further troubleshooting:   
1. Stop the engine at first opportunity.   
2. Go to: 'Maintenance' -> 'Troubleshooting' -> 'HCU'  
3. Test failing unit's fuel plunger operation  
  
If the problem persists, replace or exchange, one part at a time:   
- Fuel plunger position sensor   
- Fuel plunger sensor cabling   
- ELFI / FIVA valve  
- CCU  
  
NOTE  
Alarm can be overridden by invalidating channel 31 on affected CCU and reactivating fuel injection on 'Maintenance' -> 'System View I/O Test'."
